Query,News_Index,Relevance
核四應該啟用,news_002717,2
核四應該啟用,news_060149,2
核四應該啟用,news_099795,2
核四應該啟用,news_008473,1
核四應該啟用,news_059331,3
核四應該啟用,news_011142,2
核四應該啟用,news_006560,2
核四應該啟用,news_095680,1
核四應該啟用,news_016158,2
核四應該啟用,news_085680,1
核四應該啟用,news_058312,1
核四應該啟用,news_029681,2
核四應該啟用,news_067842,1
核四應該啟用,news_067337,1
核四應該啟用,news_073771,1
核四應該啟用,news_042775,3
核四應該啟用,news_090436,2
核四應該啟用,news_031640,2
核四應該啟用,news_094916,1
核四應該啟用,news_048328,1
核四應該啟用,news_095976,1
核四應該啟用,news_038877,2
核四應該啟用,news_062800,2
核四應該啟用,news_008873,1
核四應該啟用,news_030683,3
核四應該啟用,news_095495,2
核四應該啟用,news_022890,1
核四應該啟用,news_050068,2
核四應該啟用,news_037616,1
核四應該啟用,news_097024,1
核四應該啟用,news_035919,1
核四應該啟用,news_084450,1
核四應該啟用,news_056171,1
核四應該啟用,news_082611,2
核四應該啟用,news_095825,1
核四應該啟用,news_012167,2
核四應該啟用,news_070656,1
核四應該啟用,news_013653,1
核四應該啟用,news_011563,1
核四應該啟用,news_062812,1
核四應該啟用,news_036509,3
核四應該啟用,news_073612,1
核四應該啟用,news_000709,1
核四應該啟用,news_010450,1
核四應該啟用,news_047726,1
核四應該啟用,news_024997,3
核四應該啟用,news_099768,2
核四應該啟用,news_039932,2
核四應該啟用,news_040722,1
核四應該啟用,news_071942,1
核四應該啟用,news_026083,3
核四應該啟用,news_068277,1
核四應該啟用,news_084445,1
核四應該啟用,news_045123,1
核四應該啟用,news_028720,1
核四應該啟用,news_071419,3
核四應該啟用,news_070796,1
核四應該啟用,news_074076,1
核四應該啟用,news_009127,1
核四應該啟用,news_072067,1
核四應該啟用,news_093063,3
核四應該啟用,news_093583,1
核四應該啟用,news_029505,2
核四應該啟用,news_046109,1
核四應該啟用,news_045060,2
核四應該啟用,news_030398,1
核四應該啟用,news_067729,2
核四應該啟用,news_031276,1
核四應該啟用,news_020683,1
核四應該啟用,news_022848,1
核四應該啟用,news_018139,1
核四應該啟用,news_016112,1
核四應該啟用,news_039326,1
核四應該啟用,news_039483,1
核四應該啟用,news_076078,2
核四應該啟用,news_016193,2
核四應該啟用,news_018022,1
核四應該啟用,news_009659,1
核四應該啟用,news_001201,1
核四應該啟用,news_050250,1
核四應該啟用,news_019353,2
核四應該啟用,news_055105,1
核四應該啟用,news_045883,1
核四應該啟用,news_017639,1
核四應該啟用,news_079813,1
核四應該啟用,news_077706,1
核四應該啟用,news_018426,2
核四應該啟用,news_038720,1
核四應該啟用,news_064542,2
核四應該啟用,news_029412,1
核四應該啟用,news_019332,1
核四應該啟用,news_038956,2
核四應該啟用,news_066119,2
核四應該啟用,news_021077,2
核四應該啟用,news_079562,1
核四應該啟用,news_053510,2
核四應該啟用,news_067124,1
核四應該啟用,news_079703,2
核四應該啟用,news_009194,0
核四應該啟用,news_039014,0
核四應該啟用,news_051144,0
核四應該啟用,news_030128,0
核四應該啟用,news_021536,0
核四應該啟用,news_039488,0
核四應該啟用,news_030907,0
核四應該啟用,news_028001,0
核四應該啟用,news_074251,0
核四應該啟用,news_011601,0
核四應該啟用,news_000553,0
核四應該啟用,news_044948,0
核四應該啟用,news_058722,0
核四應該啟用,news_092207,0
核四應該啟用,news_078216,0
核四應該啟用,news_044427,0
核四應該啟用,news_048257,0
核四應該啟用,news_045521,0
核四應該啟用,news_039043,0
核四應該啟用,news_017568,0
核四應該啟用,news_036978,0
核四應該啟用,news_032112,0
核四應該啟用,news_027629,0
核四應該啟用,news_000697,0
核四應該啟用,news_047522,0
核四應該啟用,news_057534,0
核四應該啟用,news_059992,0
核四應該啟用,news_034255,0
核四應該啟用,news_004846,0
核四應該啟用,news_088896,0
贊成文林苑都更案可依法拆除王家,news_059741,1
贊成文林苑都更案可依法拆除王家,news_041605,1
贊成文林苑都更案可依法拆除王家,news_017280,1
贊成文林苑都更案可依法拆除王家,news_008423,1
贊成文林苑都更案可依法拆除王家,news_040826,2
贊成文林苑都更案可依法拆除王家,news_010217,2
贊成文林苑都更案可依法拆除王家,news_073443,1
贊成文林苑都更案可依法拆除王家,news_019991,1
贊成文林苑都更案可依法拆除王家,news_044723,2
贊成文林苑都更案可依法拆除王家,news_022396,1
贊成文林苑都更案可依法拆除王家,news_047957,1
贊成文林苑都更案可依法拆除王家,news_015133,1
贊成文林苑都更案可依法拆除王家,news_034321,1
贊成文林苑都更案可依法拆除王家,news_036549,1
贊成文林苑都更案可依法拆除王家,news_040227,2
贊成文林苑都更案可依法拆除王家,news_082071,1
贊成文林苑都更案可依法拆除王家,news_008124,1
贊成文林苑都更案可依法拆除王家,news_033014,1
贊成文林苑都更案可依法拆除王家,news_070787,1
贊成文林苑都更案可依法拆除王家,news_028452,1
贊成文林苑都更案可依法拆除王家,news_056193,1
贊成文林苑都更案可依法拆除王家,news_054363,2
贊成文林苑都更案可依法拆除王家,news_021442,2
贊成文林苑都更案可依法拆除王家,news_034680,1
贊成文林苑都更案可依法拆除王家,news_086196,2
贊成文林苑都更案可依法拆除王家,news_094167,2
贊成文林苑都更案可依法拆除王家,news_087194,1
贊成文林苑都更案可依法拆除王家,news_094075,2
贊成文林苑都更案可依法拆除王家,news_068917,1
贊成文林苑都更案可依法拆除王家,news_094693,2
贊成文林苑都更案可依法拆除王家,news_068981,1
贊成文林苑都更案可依法拆除王家,news_041203,1
贊成文林苑都更案可依法拆除王家,news_071095,1
贊成文林苑都更案可依法拆除王家,news_023757,1
贊成文林苑都更案可依法拆除王家,news_083972,2
贊成文林苑都更案可依法拆除王家,news_094565,2
贊成文林苑都更案可依法拆除王家,news_076618,1
贊成文林苑都更案可依法拆除王家,news_060764,1
贊成文林苑都更案可依法拆除王家,news_008813,1
贊成文林苑都更案可依法拆除王家,news_090020,1
贊成文林苑都更案可依法拆除王家,news_034110,1
贊成文林苑都更案可依法拆除王家,news_036361,2
贊成文林苑都更案可依法拆除王家,news_071169,1
贊成文林苑都更案可依法拆除王家,news_013130,1
贊成文林苑都更案可依法拆除王家,news_021347,2
贊成文林苑都更案可依法拆除王家,news_051653,1
贊成文林苑都更案可依法拆除王家,news_085335,1
贊成文林苑都更案可依法拆除王家,news_093714,1
贊成文林苑都更案可依法拆除王家,news_015595,2
贊成文林苑都更案可依法拆除王家,news_084241,1
贊成文林苑都更案可依法拆除王家,news_009053,1
贊成文林苑都更案可依法拆除王家,news_029605,2
贊成文林苑都更案可依法拆除王家,news_093682,1
贊成文林苑都更案可依法拆除王家,news_007657,2
贊成文林苑都更案可依法拆除王家,news_030834,2
贊成文林苑都更案可依法拆除王家,news_099500,1
贊成文林苑都更案可依法拆除王家,news_071801,1
贊成文林苑都更案可依法拆除王家,news_064403,2
贊成文林苑都更案可依法拆除王家,news_056787,1
贊成文林苑都更案可依法拆除王家,news_099387,1
贊成文林苑都更案可依法拆除王家,news_043336,1
贊成文林苑都更案可依法拆除王家,news_039263,1
贊成文林苑都更案可依法拆除王家,news_091594,2
贊成文林苑都更案可依法拆除王家,news_049280,1
贊成文林苑都更案可依法拆除王家,news_051458,1
贊成文林苑都更案可依法拆除王家,news_065710,0
贊成文林苑都更案可依法拆除王家,news_054073,0
贊成文林苑都更案可依法拆除王家,news_084725,0
贊成文林苑都更案可依法拆除王家,news_015129,0
贊成文林苑都更案可依法拆除王家,news_067964,0
贊成文林苑都更案可依法拆除王家,news_050933,0
贊成文林苑都更案可依法拆除王家,news_099655,0
贊成文林苑都更案可依法拆除王家,news_053506,0
贊成文林苑都更案可依法拆除王家,news_040541,0
贊成文林苑都更案可依法拆除王家,news_066808,0
贊成文林苑都更案可依法拆除王家,news_085039,0
贊成文林苑都更案可依法拆除王家,news_020043,0
贊成文林苑都更案可依法拆除王家,news_073356,0
贊成文林苑都更案可依法拆除王家,news_000853,0
贊成文林苑都更案可依法拆除王家,news_064970,0
贊成文林苑都更案可依法拆除王家,news_030369,0
贊成文林苑都更案可依法拆除王家,news_098693,0
贊成文林苑都更案可依法拆除王家,news_004286,0
贊成文林苑都更案可依法拆除王家,news_017248,0
贊成文林苑都更案可依法拆除王家,news_030867,0
贊成文林苑都更案可依法拆除王家,news_058794,0
贊成文林苑都更案可依法拆除王家,news_028440,0
贊成文林苑都更案可依法拆除王家,news_024175,0
贊成文林苑都更案可依法拆除王家,news_061318,0
贊成文林苑都更案可依法拆除王家,news_064961,0
贊成文林苑都更案可依法拆除王家,news_006749,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_052192,3
十二年國教高中職「免學費補助」適用對象增加是不對的,news_041832,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_088900,3
十二年國教高中職「免學費補助」適用對象增加是不對的,news_031201,3
十二年國教高中職「免學費補助」適用對象增加是不對的,news_099791,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_008176,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_002580,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_063124,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_083315,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_097242,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_071537,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_058808,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_054473,3
十二年國教高中職「免學費補助」適用對象增加是不對的,news_043704,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_079167,3
十二年國教高中職「免學費補助」適用對象增加是不對的,news_062407,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_048207,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_075192,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_052650,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_077433,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_055750,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_069712,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_006912,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_084713,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_065887,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_085122,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_018621,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_098273,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_013191,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_019072,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_058110,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_097101,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_002629,3
十二年國教高中職「免學費補助」適用對象增加是不對的,news_005250,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_003992,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_086330,3
十二年國教高中職「免學費補助」適用對象增加是不對的,news_070537,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_039200,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_015656,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_092085,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_041356,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_074903,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_096448,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_000374,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_042152,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_025683,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_011386,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_040356,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_027152,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_096683,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_011789,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_087623,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_005339,3
十二年國教高中職「免學費補助」適用對象增加是不對的,news_012908,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_024115,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_042862,3
十二年國教高中職「免學費補助」適用對象增加是不對的,news_035844,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_072395,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_031187,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_099177,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_053454,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_084089,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_025064,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_052060,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_079240,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_085620,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_058983,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_077488,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_049329,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_025095,3
十二年國教高中職「免學費補助」適用對象增加是不對的,news_097901,3
十二年國教高中職「免學費補助」適用對象增加是不對的,news_089429,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_043285,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_017827,3
十二年國教高中職「免學費補助」適用對象增加是不對的,news_001322,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_039007,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_092677,3
十二年國教高中職「免學費補助」適用對象增加是不對的,news_017719,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_039225,3
十二年國教高中職「免學費補助」適用對象增加是不對的,news_059315,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_070566,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_004107,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_086310,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_043830,3
十二年國教高中職「免學費補助」適用對象增加是不對的,news_021463,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_032181,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_011993,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_089808,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_070307,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_036208,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_095776,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_066377,1
十二年國教高中職「免學費補助」適用對象增加是不對的,news_090548,2
十二年國教高中職「免學費補助」適用對象增加是不對的,news_038947,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_022540,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_046667,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_093690,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_027625,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_011249,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_072712,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_089999,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_018032,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_080558,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_065722,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_050758,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_096201,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_064133,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_080234,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_072486,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_086776,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_019973,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_055879,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_095581,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_072806,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_008053,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_020044,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_053630,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_037256,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_008072,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_061765,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_033324,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_077707,0
十二年國教高中職「免學費補助」適用對象增加是不對的,news_056204,0
堅決反對政府舉債發展前瞻建設計畫,news_083020,2
堅決反對政府舉債發展前瞻建設計畫,news_056001,2
堅決反對政府舉債發展前瞻建設計畫,news_025865,2
堅決反對政府舉債發展前瞻建設計畫,news_096604,2
堅決反對政府舉債發展前瞻建設計畫,news_038355,2
堅決反對政府舉債發展前瞻建設計畫,news_027434,2
堅決反對政府舉債發展前瞻建設計畫,news_024488,2
堅決反對政府舉債發展前瞻建設計畫,news_005698,2
堅決反對政府舉債發展前瞻建設計畫,news_079957,1
堅決反對政府舉債發展前瞻建設計畫,news_008819,1
堅決反對政府舉債發展前瞻建設計畫,news_035182,2
堅決反對政府舉債發展前瞻建設計畫,news_063405,2
堅決反對政府舉債發展前瞻建設計畫,news_035440,2
堅決反對政府舉債發展前瞻建設計畫,news_060746,3
堅決反對政府舉債發展前瞻建設計畫,news_072617,1
堅決反對政府舉債發展前瞻建設計畫,news_058396,2
堅決反對政府舉債發展前瞻建設計畫,news_054514,3
堅決反對政府舉債發展前瞻建設計畫,news_033843,1
堅決反對政府舉債發展前瞻建設計畫,news_007718,1
堅決反對政府舉債發展前瞻建設計畫,news_021948,3
堅決反對政府舉債發展前瞻建設計畫,news_060371,1
堅決反對政府舉債發展前瞻建設計畫,news_069890,2
堅決反對政府舉債發展前瞻建設計畫,news_093366,1
堅決反對政府舉債發展前瞻建設計畫,news_027737,2
堅決反對政府舉債發展前瞻建設計畫,news_032860,2
堅決反對政府舉債發展前瞻建設計畫,news_032017,2
堅決反對政府舉債發展前瞻建設計畫,news_025390,1
堅決反對政府舉債發展前瞻建設計畫,news_037494,2
堅決反對政府舉債發展前瞻建設計畫,news_057183,1
堅決反對政府舉債發展前瞻建設計畫,news_079531,2
堅決反對政府舉債發展前瞻建設計畫,news_075389,3
堅決反對政府舉債發展前瞻建設計畫,news_023689,1
堅決反對政府舉債發展前瞻建設計畫,news_034037,1
堅決反對政府舉債發展前瞻建設計畫,news_060849,2
堅決反對政府舉債發展前瞻建設計畫,news_094212,3
堅決反對政府舉債發展前瞻建設計畫,news_061836,1
堅決反對政府舉債發展前瞻建設計畫,news_049683,2
堅決反對政府舉債發展前瞻建設計畫,news_075648,2
堅決反對政府舉債發展前瞻建設計畫,news_026415,2
堅決反對政府舉債發展前瞻建設計畫,news_087376,1
堅決反對政府舉債發展前瞻建設計畫,news_028986,2
堅決反對政府舉債發展前瞻建設計畫,news_071556,2
堅決反對政府舉債發展前瞻建設計畫,news_023903,3
堅決反對政府舉債發展前瞻建設計畫,news_042144,2
堅決反對政府舉債發展前瞻建設計畫,news_093077,3
堅決反對政府舉債發展前瞻建設計畫,news_079438,1
堅決反對政府舉債發展前瞻建設計畫,news_071491,3
堅決反對政府舉債發展前瞻建設計畫,news_097945,2
堅決反對政府舉債發展前瞻建設計畫,news_038127,2
堅決反對政府舉債發展前瞻建設計畫,news_092339,1
堅決反對政府舉債發展前瞻建設計畫,news_016057,1
堅決反對政府舉債發展前瞻建設計畫,news_027161,2
堅決反對政府舉債發展前瞻建設計畫,news_023860,2
堅決反對政府舉債發展前瞻建設計畫,news_038765,2
堅決反對政府舉債發展前瞻建設計畫,news_001556,2
堅決反對政府舉債發展前瞻建設計畫,news_005514,1
堅決反對政府舉債發展前瞻建設計畫,news_056768,2
堅決反對政府舉債發展前瞻建設計畫,news_046283,2
堅決反對政府舉債發展前瞻建設計畫,news_045314,1
堅決反對政府舉債發展前瞻建設計畫,news_049550,2
堅決反對政府舉債發展前瞻建設計畫,news_066678,1
堅決反對政府舉債發展前瞻建設計畫,news_006807,3
堅決反對政府舉債發展前瞻建設計畫,news_043257,1
堅決反對政府舉債發展前瞻建設計畫,news_002871,1
堅決反對政府舉債發展前瞻建設計畫,news_052909,1
堅決反對政府舉債發展前瞻建設計畫,news_093288,2
堅決反對政府舉債發展前瞻建設計畫,news_006214,2
堅決反對政府舉債發展前瞻建設計畫,news_003038,2
堅決反對政府舉債發展前瞻建設計畫,news_092703,1
堅決反對政府舉債發展前瞻建設計畫,news_018223,1
堅決反對政府舉債發展前瞻建設計畫,news_041282,1
堅決反對政府舉債發展前瞻建設計畫,news_072525,1
堅決反對政府舉債發展前瞻建設計畫,news_030516,2
堅決反對政府舉債發展前瞻建設計畫,news_044966,2
堅決反對政府舉債發展前瞻建設計畫,news_006832,1
堅決反對政府舉債發展前瞻建設計畫,news_035561,1
堅決反對政府舉債發展前瞻建設計畫,news_080164,1
堅決反對政府舉債發展前瞻建設計畫,news_033487,1
堅決反對政府舉債發展前瞻建設計畫,news_027816,1
堅決反對政府舉債發展前瞻建設計畫,news_026874,2
堅決反對政府舉債發展前瞻建設計畫,news_093840,1
堅決反對政府舉債發展前瞻建設計畫,news_098781,1
堅決反對政府舉債發展前瞻建設計畫,news_078038,2
堅決反對政府舉債發展前瞻建設計畫,news_075064,1
堅決反對政府舉債發展前瞻建設計畫,news_001834,1
堅決反對政府舉債發展前瞻建設計畫,news_007591,1
堅決反對政府舉債發展前瞻建設計畫,news_013788,1
堅決反對政府舉債發展前瞻建設計畫,news_089359,2
堅決反對政府舉債發展前瞻建設計畫,news_002158,2
堅決反對政府舉債發展前瞻建設計畫,news_047629,3
堅決反對政府舉債發展前瞻建設計畫,news_033273,1
堅決反對政府舉債發展前瞻建設計畫,news_085397,2
堅決反對政府舉債發展前瞻建設計畫,news_053195,1
堅決反對政府舉債發展前瞻建設計畫,news_081300,1
堅決反對政府舉債發展前瞻建設計畫,news_067769,1
堅決反對政府舉債發展前瞻建設計畫,news_030084,2
堅決反對政府舉債發展前瞻建設計畫,news_045766,2
堅決反對政府舉債發展前瞻建設計畫,news_074771,1
堅決反對政府舉債發展前瞻建設計畫,news_097565,2
堅決反對政府舉債發展前瞻建設計畫,news_006440,1
堅決反對政府舉債發展前瞻建設計畫,news_037289,1
堅決反對政府舉債發展前瞻建設計畫,news_071033,2
堅決反對政府舉債發展前瞻建設計畫,news_007288,3
堅決反對政府舉債發展前瞻建設計畫,news_001275,1
堅決反對政府舉債發展前瞻建設計畫,news_090955,2
堅決反對政府舉債發展前瞻建設計畫,news_072916,2
堅決反對政府舉債發展前瞻建設計畫,news_013548,1
堅決反對政府舉債發展前瞻建設計畫,news_061734,3
堅決反對政府舉債發展前瞻建設計畫,news_019525,2
堅決反對政府舉債發展前瞻建設計畫,news_020916,1
堅決反對政府舉債發展前瞻建設計畫,news_090323,2
堅決反對政府舉債發展前瞻建設計畫,news_068327,2
堅決反對政府舉債發展前瞻建設計畫,news_040306,3
堅決反對政府舉債發展前瞻建設計畫,news_002714,2
堅決反對政府舉債發展前瞻建設計畫,news_069984,2
堅決反對政府舉債發展前瞻建設計畫,news_044993,2
堅決反對政府舉債發展前瞻建設計畫,news_069791,1
堅決反對政府舉債發展前瞻建設計畫,news_071605,3
堅決反對政府舉債發展前瞻建設計畫,news_051661,1
堅決反對政府舉債發展前瞻建設計畫,news_093721,3
堅決反對政府舉債發展前瞻建設計畫,news_049447,1
堅決反對政府舉債發展前瞻建設計畫,news_098567,1
堅決反對政府舉債發展前瞻建設計畫,news_085269,1
堅決反對政府舉債發展前瞻建設計畫,news_017385,1
堅決反對政府舉債發展前瞻建設計畫,news_086002,2
堅決反對政府舉債發展前瞻建設計畫,news_014511,3
堅決反對政府舉債發展前瞻建設計畫,news_004635,3
堅決反對政府舉債發展前瞻建設計畫,news_039339,2
堅決反對政府舉債發展前瞻建設計畫,news_026172,1
堅決反對政府舉債發展前瞻建設計畫,news_093716,1
堅決反對政府舉債發展前瞻建設計畫,news_087591,2
堅決反對政府舉債發展前瞻建設計畫,news_002937,1
堅決反對政府舉債發展前瞻建設計畫,news_018746,1
堅決反對政府舉債發展前瞻建設計畫,news_031439,3
堅決反對政府舉債發展前瞻建設計畫,news_052155,2
堅決反對政府舉債發展前瞻建設計畫,news_015821,2
堅決反對政府舉債發展前瞻建設計畫,news_057458,2
堅決反對政府舉債發展前瞻建設計畫,news_087871,1
堅決反對政府舉債發展前瞻建設計畫,news_098519,1
堅決反對政府舉債發展前瞻建設計畫,news_026173,1
堅決反對政府舉債發展前瞻建設計畫,news_067605,1
堅決反對政府舉債發展前瞻建設計畫,news_094636,2
堅決反對政府舉債發展前瞻建設計畫,news_092660,2
堅決反對政府舉債發展前瞻建設計畫,news_018339,1
堅決反對政府舉債發展前瞻建設計畫,news_011528,2
堅決反對政府舉債發展前瞻建設計畫,news_019418,1
堅決反對政府舉債發展前瞻建設計畫,news_094897,2
堅決反對政府舉債發展前瞻建設計畫,news_019300,3
堅決反對政府舉債發展前瞻建設計畫,news_009515,2
堅決反對政府舉債發展前瞻建設計畫,news_066724,2
堅決反對政府舉債發展前瞻建設計畫,news_029493,1
堅決反對政府舉債發展前瞻建設計畫,news_069878,1
堅決反對政府舉債發展前瞻建設計畫,news_015510,2
堅決反對政府舉債發展前瞻建設計畫,news_019620,1
堅決反對政府舉債發展前瞻建設計畫,news_099303,3
堅決反對政府舉債發展前瞻建設計畫,news_085406,1
堅決反對政府舉債發展前瞻建設計畫,news_033015,2
堅決反對政府舉債發展前瞻建設計畫,news_012662,1
堅決反對政府舉債發展前瞻建設計畫,news_017559,1
堅決反對政府舉債發展前瞻建設計畫,news_068056,1
堅決反對政府舉債發展前瞻建設計畫,news_011025,1
堅決反對政府舉債發展前瞻建設計畫,news_052443,2
堅決反對政府舉債發展前瞻建設計畫,news_052153,2
堅決反對政府舉債發展前瞻建設計畫,news_025367,1
堅決反對政府舉債發展前瞻建設計畫,news_039456,1
堅決反對政府舉債發展前瞻建設計畫,news_042883,2
堅決反對政府舉債發展前瞻建設計畫,news_053569,3
堅決反對政府舉債發展前瞻建設計畫,news_006993,2
堅決反對政府舉債發展前瞻建設計畫,news_011920,2
堅決反對政府舉債發展前瞻建設計畫,news_093719,1
堅決反對政府舉債發展前瞻建設計畫,news_015143,2
堅決反對政府舉債發展前瞻建設計畫,news_080625,1
堅決反對政府舉債發展前瞻建設計畫,news_012380,1
堅決反對政府舉債發展前瞻建設計畫,news_017524,1
堅決反對政府舉債發展前瞻建設計畫,news_050831,1
堅決反對政府舉債發展前瞻建設計畫,news_004532,1
堅決反對政府舉債發展前瞻建設計畫,news_095883,3
堅決反對政府舉債發展前瞻建設計畫,news_095212,1
堅決反對政府舉債發展前瞻建設計畫,news_055961,1
堅決反對政府舉債發展前瞻建設計畫,news_047619,1
堅決反對政府舉債發展前瞻建設計畫,news_017240,3
堅決反對政府舉債發展前瞻建設計畫,news_014375,1
堅決反對政府舉債發展前瞻建設計畫,news_033728,2
堅決反對政府舉債發展前瞻建設計畫,news_017208,3
堅決反對政府舉債發展前瞻建設計畫,news_098940,1
堅決反對政府舉債發展前瞻建設計畫,news_054157,3
堅決反對政府舉債發展前瞻建設計畫,news_004038,3
堅決反對政府舉債發展前瞻建設計畫,news_053251,2
堅決反對政府舉債發展前瞻建設計畫,news_023305,2
堅決反對政府舉債發展前瞻建設計畫,news_042680,3
堅決反對政府舉債發展前瞻建設計畫,news_060753,1
堅決反對政府舉債發展前瞻建設計畫,news_079813,1
堅決反對政府舉債發展前瞻建設計畫,news_055276,1
堅決反對政府舉債發展前瞻建設計畫,news_043548,2
